"Rank","Gene_Symbol","Gene_Name","Gene_Type","Relevance_Score","Knowledge_Score","Is_Protein_Coding","Meets_RawScore_ge0.75","Meets_RawScore_ge0.9","Meets_Main_RawScore_ge3","Meets_Strict_RawScore_ge5","Meets_P75_Quantile_Cutoff","Meets_P90_Quantile_Cutoff","Included_Main_PPI","Included_Strict_PPI","Included_Broad_PPI","Score_Band","Main_Exclusion_Reason","Disease","MeSH_ID","Species","TaxID","Source_Database","GeneCards_Version","Query_Term","Query_Mode","Query_Scope","Source_URL","Live_Validation_Date","Processing_Date","Raw_Snapshot_Retrieval_Date_Status","Source_File_SHA256","HGNC_Mapping_Status","UniProt_Accession"
"175","FCN3","Ficolin 3","Protein Coding","2.153762","79","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"176","CXCL8","C-X-C Motif Chemokine Ligand 8","Protein Coding","2.106667","88","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"177","MIR216A","MicroRNA 216a","RNA Gene","2.106667","56","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"178","PARP1","Poly(ADP-Ribose) Polymerase 1","Protein Coding","2.0475724","96","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"179","THBD","Thrombomodulin","Protein Coding","2.0475724","93","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"180","S100A9","S100 Calcium Binding Protein A9","Protein Coding","2.0475724","85","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"181","APCS","Amyloid P Component, Serum","Protein Coding","2.0475724","74","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"182","IRX2-DT","IRX2 Divergent Transcript","RNA Gene","2.0475724","61","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"183","CTNNB1","Catenin Beta 1","Protein Coding","1.9833109","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"184","CYBB","Cytochrome B-245 Beta Chain","Protein Coding","1.9833109","99","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"185","ELANE","Elastase, Neutrophil Expressed","Protein Coding","1.9833109","98","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"186","IGFBP3","Insulin Like Growth Factor Binding Protein 3","Protein Coding","1.9833109","86","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"187","S100A8","S100 Calcium Binding Protein A8","Protein Coding","1.9833109","85","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"188","DUSP2","Dual Specificity Phosphatase 2","Protein Coding","1.9833109","72","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"189","MIR488","MicroRNA 488","RNA Gene","1.9833109","59","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"190","ST7L","Suppression Of Tumorigenicity 7 Like","Protein Coding","1.9833109","51","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"191","G6PD","Glucose-6-Phosphate Dehydrogenase","Protein Coding","1.9122307","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"192","LPL","Lipoprotein Lipase","Protein Coding","1.9122307","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"193","P2RY12","Purinergic Receptor P2Y12","Protein Coding","1.9122307","96","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"194","EPHX2","Epoxide Hydrolase 2","Protein Coding","1.9122307","92","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"195","MMP1","Matrix Metallopeptidase 1","Protein Coding","1.9122307","92","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"196","BECN1","Beclin 1","Protein Coding","1.9122307","86","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"197","TSPO","Translocator Protein","Protein Coding","1.9122307","79","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"198","SELPLG","Selectin P Ligand","Protein Coding","1.9122307","74","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"199","CXCL16","C-X-C Motif Chemokine Ligand 16","Protein Coding","1.9122307","72","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"200","VSNL1","Visinin Like 1","Protein Coding","1.9122307","63","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"201","SNHG1","Small Nucleolar RNA Host Gene 1","RNA Gene","1.9122307","58","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"202","ADIPOQ-AS1","ADIPOQ Antisense RNA 1","RNA Gene","1.9122307","55","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"203","F7","Coagulation Factor VII","Protein Coding","1.8315511","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
